work_id,mp_name,state,district,constituency,work_title,work_category,work_description,recommendation_date,sanction_date,start_date,expected_completion_date,actual_completion_date,status,sanctioned_amount,estimated_cost,actual_expenditure,physical_progress,financial_progress,latitude,longitude,village,ward,beneficiary_area,implementing_agency,vendor,last_update_date,completion_certificate,utilization_certificate,audit_certificate,photo_available,asset_register_entry,data_source
MPLAD-MA-2024-0488,Hon. Member of Parliament (Nagpur Parliamentary),Maharashtra,Nagpur,Nagpur Parliamentary,Construction of B.R. Ambedkar Community Bhavan near Ambedkar Nagar,Community Hall & Cultural Centers,Standard infrastructure project under MPLADS guidelines for community hall & cultural centers to improve citizen access and public amenity.,2024-05-15,2024-07-12,2024-08-02,2024-10-31,2024-10-23,COMPLETED,2868000.0,2868000.0,2783359.95,100.0,100.0,21.112433,79.092493,Gram Panchayat Bhavan,Ward 18,Nagpur Block 2,Gram Panchayat Works Division,Registered Contractor V-136 Pvt Ltd,2024-10-17,True,True,True,True,True,SYNTHETIC_SIMULATED
MPLAD-MA-2024-0489,Hon. Member of Parliament (Pune Parliamentary),Maharashtra,Pune,Pune Parliamentary,Covered Drain Construction from Main Chowk to Shivaji Nagar,Public Sanitation & Drainage,Standard infrastructure project under MPLADS guidelines for public sanitation & drainage to improve citizen access and public amenity.,2024-02-11,2024-03-18,2024-05-01,2024-10-10,,IN_PROGRESS,675000.0,675000.0,487350.0,56.4,72.2,18.507783,73.8746,Gram Shastri Colony,Ward 18,Pune Block 4,Public Works Department (PWD) Rural,Registered Contractor V-109 Pvt Ltd,2026-06-13,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-RA-2024-0490,Hon. Member of Parliament (Jodhpur Parliamentary),Rajasthan,Jodhpur,Jodhpur Parliamentary,Upgradation and Tarring of Rural Link Road near Main Chauraha,Road Works,Standard infrastructure project under MPLADS guidelines for road works to improve citizen access and public amenity.,2024-08-13,2024-09-28,2024-10-21,2025-02-03,,IN_PROGRESS,1459000.0,1459000.0,745549.0,53.0,51.1,26.237783,73.022163,Gram Ram Mandir,Ward 9,Jodhpur Block 4,District Urban Development Agency (DUDA),Registered Contractor V-156 Pvt Ltd,2026-07-17,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-UT-2024-0491,Hon. Member of Parliament (Lucknow Parliamentary),Uttar Pradesh,Lucknow,Lucknow Parliamentary,Upgradation and Tarring of Rural Link Road near Hanuman Chowk,Road Works,Standard infrastructure project under MPLADS guidelines for road works to improve citizen access and public amenity.,2024-04-04,2024-04-29,2024-06-11,2024-11-21,,IN_PROGRESS,1413000.0,1413000.0,1138878.0,84.4,80.6,26.849617,80.977045,Gram Bus Stand,Ward 6,Lucknow Block 3,Public Health Engineering Department (PHED),Registered Contractor V-125 Pvt Ltd,2026-07-19,False,True,False,True,True,SYNTHETIC_SIMULATED
MPLAD-KA-2024-0492,Hon. Member of Parliament (Bengaluru Rural Parliamentary),Karnataka,Bengaluru Rural,Bengaluru Rural Parliamentary,"Construction of CC Road from Bus Stand to Primary Health Center, Ward 31",Road Works,Standard infrastructure project under MPLADS guidelines for road works to improve citizen access and public amenity.,2024-04-29,2024-05-20,2024-06-22,2024-12-31,,IN_PROGRESS,1697000.0,1697000.0,705952.0,45.1,41.6,13.223811,77.611344,Gram Navodaya Vidyalaya,Ward 11,Bengaluru Rural Block 5,Gram Panchayat Works Division,Registered Contractor V-162 Pvt Ltd,2026-08-07,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-MA-2024-0493,Hon. Member of Parliament (Pune Parliamentary),Maharashtra,Pune,Pune Parliamentary,"Construction of Underground Drainage System at Primary Health Center, Ward 25",Public Sanitation & Drainage,Standard infrastructure project under MPLADS guidelines for public sanitation & drainage to improve citizen access and public amenity.,2024-07-23,2024-08-18,2024-09-22,2025-02-16,,IN_PROGRESS,507000.0,507000.0,121173.0,30.1,23.9,18.566232,73.836815,Gram Kisan Mandi,Ward 5,Pune Block 1,Zila Parishad Engineering Wing,Registered Contractor V-157 Pvt Ltd,2026-08-09,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-UT-2024-0494,Hon. Member of Parliament (Varanasi Parliamentary),Uttar Pradesh,Varanasi,Varanasi Parliamentary,Construction of Community Welfare Center at Bus Stand,Community Hall & Cultural Centers,Standard infrastructure project under MPLADS guidelines for community hall & cultural centers to improve citizen access and public amenity.,2024-01-26,2024-02-21,2024-03-28,2024-07-03,,IN_PROGRESS,2794000.0,2794000.0,1145540.0,42.7,41.0,25.324623,82.98659,Gram Railway Crossing,Ward 13,Varanasi Block 4,Zila Parishad Engineering Wing,Registered Contractor V-156 Pvt Ltd,2026-08-07,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-UT-2024-0495,Hon. Member of Parliament (Varanasi Parliamentary),Uttar Pradesh,Varanasi,Varanasi Parliamentary,"Development of Multipurpose Cultural Hall, Ward 5",Community Hall & Cultural Centers,Standard infrastructure project under MPLADS guidelines for community hall & cultural centers to improve citizen access and public amenity.,2024-05-21,2024-07-01,2024-08-03,2024-11-25,2024-12-18,COMPLETED,2620000.0,2620000.0,2628653.56,100.0,100.0,25.359185,82.992686,Gram Main Chauraha,Ward 19,Varanasi Block 2,Gram Panchayat Works Division,Registered Contractor V-159 Pvt Ltd,2024-11-23,True,True,True,True,True,SYNTHETIC_SIMULATED
MPLAD-KA-2024-0496,Hon. Member of Parliament (Mysuru-Kodagu Parliamentary),Karnataka,Mysuru,Mysuru-Kodagu Parliamentary,"Modernization of School Boundary Wall and Playground, Ward 33",School Infrastructure & Classrooms,Standard infrastructure project under MPLADS guidelines for school infrastructure & classrooms to improve citizen access and public amenity.,2024-05-02,2024-06-02,2024-06-24,2024-10-09,,IN_PROGRESS,1662000.0,1662000.0,432120.0,28.6,26.0,12.289086,76.656366,Gram Govt Hospital,Ward 19,Mysuru Block 5,Public Health Engineering Department (PHED),Registered Contractor V-180 Pvt Ltd,2026-07-28,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-MA-2024-0497,Hon. Member of Parliament (Pune Parliamentary),Maharashtra,Pune,Pune Parliamentary,"Construction of 2 Additional Classrooms in Govt Upper Primary School, Navodaya Vidyalaya",School Infrastructure & Classrooms,Standard infrastructure project under MPLADS guidelines for school infrastructure & classrooms to improve citizen access and public amenity.,2024-04-06,2024-05-14,2024-06-09,2024-09-08,,IN_PROGRESS,1776000.0,1776000.0,1056720.0,64.5,59.5,18.497876,73.892749,Gram Market Yard,Ward 12,Pune Block 2,District Urban Development Agency (DUDA),Registered Contractor V-178 Pvt Ltd,2026-08-03,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-MA-2024-0498,Hon. Member of Parliament (Pune Parliamentary),Maharashtra,Pune,Pune Parliamentary,"Construction of CC Road from Primary Health Center to Panchayat Bhavan, Ward 27",Road Works,Standard infrastructure project under MPLADS guidelines for road works to improve citizen access and public amenity.,2024-06-28,2024-08-17,2024-09-23,2025-03-20,,IN_PROGRESS,1681000.0,1681000.0,1018686.0,48.0,60.6,18.506272,73.823271,Gram Railway Crossing,Ward 29,Pune Block 1,District Urban Development Agency (DUDA),Registered Contractor V-125 Pvt Ltd,2026-06-09,False,False,False,False,True,SYNTHETIC_SIMULATED
MPLAD-UT-2024-0499,Hon. Member of Parliament (Varanasi Parliamentary),Uttar Pradesh,Varanasi,Varanasi Parliamentary,Upgradation and Tarring of Rural Link Road near Bus Stand,Road Works,Standard infrastructure project under MPLADS guidelines for road works to improve citizen access and public amenity.,2024-05-08,2024-07-06,2024-07-27,2024-11-24,,IN_PROGRESS,1605000.0,1605000.0,1211775.0,71.1,75.5,25.389788,82.936536,Gram Navodaya Vidyalaya,Ward 1,Varanasi Block 3,Public Works Department (PWD) Rural,Registered Contractor V-130 Pvt Ltd,2026-07-16,False,True,False,True,True,SYNTHETIC_SIMULATED
MPLAD-RA-2024-0500,Hon. Member of Parliament (Jaipur Parliamentary),Rajasthan,Jaipur,Jaipur Parliamentary,"Development of Multipurpose Cultural Hall, Ward 3",Community Hall & Cultural Centers,Standard infrastructure project under MPLADS guidelines for community hall & cultural centers to improve citizen access and public amenity.,2024-02-08,2024-03-08,2024-04-01,2024-08-25,2024-09-02,COMPLETED,2530000.0,2530000.0,2652479.91,100.0,100.0,26.961828,75.784513,Gram Govt Hospital,Ward 6,Jaipur Block 2,Gram Panchayat Works Division,Registered Contractor V-172 Pvt Ltd,2024-08-05,True,True,True,True,True,SYNTHETIC_SIMULATED
MPLAD-KA-2024-0501,Hon. Member of Parliament (Bengaluru Rural Parliamentary),Karnataka,Bengaluru Rural,Bengaluru Rural Parliamentary,Construction of Community Welfare Center at Market Yard,Community Hall & Cultural Centers,Standard infrastructure project under MPLADS guidelines for community hall & cultural centers to improve citizen access and public amenity.,2024-02-24,2024-03-27,2024-04-11,2024-08-01,,IN_PROGRESS,2058000.0,2058000.0,1500282.0,79.6,72.9,13.264206,77.625132,Gram Primary Health Center,Ward 30,Bengaluru Rural Block 2,Zila Parishad Engineering Wing,Registered Contractor V-132 Pvt Ltd,2026-07-20,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-KA-2024-0502,Hon. Member of Parliament (Mysuru-Kodagu Parliamentary),Karnataka,Mysuru,Mysuru-Kodagu Parliamentary,Sinking of Deep Borewell with Overhead Storage Tank near Main Chauraha,Drinking Water & Tube Wells,Standard infrastructure project under MPLADS guidelines for drinking water & tube wells to improve citizen access and public amenity.,2024-06-27,2024-07-27,2024-09-10,2025-02-14,,IN_PROGRESS,726000.0,726000.0,559020.0,59.9,77.0,12.286866,76.640545,Gram Bus Stand,Ward 18,Mysuru Block 4,District Urban Development Agency (DUDA),Registered Contractor V-148 Pvt Ltd,2026-06-26,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-KA-2024-0503,Hon. Member of Parliament (Mysuru-Kodagu Parliamentary),Karnataka,Mysuru,Mysuru-Kodagu Parliamentary,Covered Drain Construction from Main Chowk to Bus Stand,Public Sanitation & Drainage,Standard infrastructure project under MPLADS guidelines for public sanitation & drainage to improve citizen access and public amenity.,2024-09-01,2024-09-23,2024-11-01,2025-04-18,,IN_PROGRESS,587000.0,587000.0,430858.0,76.3,73.4,12.358552,76.647238,Gram Navodaya Vidyalaya,Ward 5,Mysuru Block 5,Public Health Engineering Department (PHED),Registered Contractor V-132 Pvt Ltd,2026-08-06,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-UT-2024-0504,Hon. Member of Parliament (Varanasi Parliamentary),Uttar Pradesh,Varanasi,Varanasi Parliamentary,Construction of Cement Concrete Lane in Ward No. 34,Road Works,Standard infrastructure project under MPLADS guidelines for road works to improve citizen access and public amenity.,2024-01-26,2024-02-25,2024-03-27,2024-08-13,,IN_PROGRESS,1658000.0,1658000.0,1057804.0,63.7,63.8,25.338475,82.983384,Gram Shivaji Nagar,Ward 12,Varanasi Block 5,Public Health Engineering Department (PHED),Registered Contractor V-179 Pvt Ltd,2026-07-26,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-UT-2024-0505,Hon. Member of Parliament (Lucknow Parliamentary),Uttar Pradesh,Lucknow,Lucknow Parliamentary,"Construction of Separate Girls Sanitation Facility at Govt High School, Navodaya Vidyalaya",School Infrastructure & Classrooms,Standard infrastructure project under MPLADS guidelines for school infrastructure & classrooms to improve citizen access and public amenity.,2024-04-21,2024-06-20,2024-08-03,2025-02-10,,IN_PROGRESS,1783000.0,1783000.0,415439.0,27.2,23.3,26.909976,80.958477,Gram Bus Stand,Ward 10,Lucknow Block 4,District Urban Development Agency (DUDA),Registered Contractor V-175 Pvt Ltd,2026-08-04,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-UT-2024-0506,Hon. Member of Parliament (Varanasi Parliamentary),Uttar Pradesh,Varanasi,Varanasi Parliamentary,Construction of B.R. Ambedkar Community Bhavan near Ambedkar Nagar,Community Hall & Cultural Centers,Standard infrastructure project under MPLADS guidelines for community hall & cultural centers to improve citizen access and public amenity.,2024-01-31,2024-02-28,2024-04-07,2024-07-16,2024-07-23,COMPLETED,2776000.0,2776000.0,2736524.8,100.0,100.0,25.249165,82.968111,Gram Gandhi Park,Ward 20,Varanasi Block 3,District Urban Development Agency (DUDA),Registered Contractor V-171 Pvt Ltd,2024-06-28,True,True,True,True,True,SYNTHETIC_SIMULATED
MPLAD-UT-2024-0507,Hon. Member of Parliament (Lucknow Parliamentary),Uttar Pradesh,Lucknow,Lucknow Parliamentary,"Construction of 2 Additional Classrooms in Govt Upper Primary School, Primary Health Center",School Infrastructure & Classrooms,Standard infrastructure project under MPLADS guidelines for school infrastructure & classrooms to improve citizen access and public amenity.,2024-04-13,2024-06-03,2024-06-28,2024-10-30,,IN_PROGRESS,1628000.0,1628000.0,522588.0,35.8,32.1,26.892095,80.9454,Gram Govt Hospital,Ward 27,Lucknow Block 5,Public Health Engineering Department (PHED),Registered Contractor V-153 Pvt Ltd,2026-07-21,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-RA-2024-0508,Hon. Member of Parliament (Jodhpur Parliamentary),Rajasthan,Jodhpur,Jodhpur Parliamentary,"Augmentation of Village Piped Drinking Water Scheme, Ward 22",Drinking Water & Tube Wells,Standard infrastructure project under MPLADS guidelines for drinking water & tube wells to improve citizen access and public amenity.,2024-01-28,2024-03-11,2024-03-27,2024-09-02,2024-09-30,COMPLETED,799000.0,799000.0,767090.93,100.0,100.0,26.221233,73.053722,Gram Bus Stand,Ward 23,Jodhpur Block 5,Gram Panchayat Works Division,Registered Contractor V-116 Pvt Ltd,2024-08-25,True,True,True,True,True,SYNTHETIC_SIMULATED
MPLAD-MA-2024-0509,Hon. Member of Parliament (Nagpur Parliamentary),Maharashtra,Nagpur,Nagpur Parliamentary,Development of Approach Road connecting Kisan Mandi Main Gate,Road Works,Standard infrastructure project under MPLADS guidelines for road works to improve citizen access and public amenity.,2024-08-07,2024-09-18,2024-10-28,2025-03-18,,IN_PROGRESS,1473000.0,1473000.0,1042884.0,54.7,70.8,21.126015,79.073825,Gram Bus Stand,Ward 8,Nagpur Block 6,District Urban Development Agency (DUDA),Registered Contractor V-137 Pvt Ltd,2026-06-30,False,False,False,False,True,SYNTHETIC_SIMULATED
MPLAD-MA-2024-0510,Hon. Member of Parliament (Nagpur Parliamentary),Maharashtra,Nagpur,Nagpur Parliamentary,Construction of Community RO Water Filtration Plant at Market Yard,Drinking Water & Tube Wells,Standard infrastructure project under MPLADS guidelines for drinking water & tube wells to improve citizen access and public amenity.,2024-07-29,2024-09-22,2024-10-31,2025-03-29,,IN_PROGRESS,863000.0,863000.0,490184.0,52.7,56.8,21.074761,79.114926,Gram Bus Stand,Ward 15,Nagpur Block 4,Zila Parishad Engineering Wing,Registered Contractor V-176 Pvt Ltd,2026-07-31,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-RA-2024-0511,Hon. Member of Parliament (Jodhpur Parliamentary),Rajasthan,Jodhpur,Jodhpur Parliamentary,"Augmentation of Village Piped Drinking Water Scheme, Ward 26",Drinking Water & Tube Wells,Standard infrastructure project under MPLADS guidelines for drinking water & tube wells to improve citizen access and public amenity.,2024-03-28,2024-04-17,2024-05-17,2024-11-26,,IN_PROGRESS,741000.0,741000.0,314925.0,46.3,42.5,26.185754,73.067835,Gram Primary Health Center,Ward 19,Jodhpur Block 1,Zila Parishad Engineering Wing,Registered Contractor V-117 Pvt Ltd,2026-07-28,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-RA-2024-0512,Hon. Member of Parliament (Jaipur Parliamentary),Rajasthan,Jaipur,Jaipur Parliamentary,Construction of Community RO Water Filtration Plant at Hanuman Chowk,Drinking Water & Tube Wells,Standard infrastructure project under MPLADS guidelines for drinking water & tube wells to improve citizen access and public amenity.,2024-06-19,2024-08-16,2024-09-29,2025-03-15,,IN_PROGRESS,762000.0,762000.0,356616.0,48.5,46.8,26.95528,75.788628,Gram Bus Stand,Ward 16,Jaipur Block 1,District Urban Development Agency (DUDA),Registered Contractor V-173 Pvt Ltd,2026-07-11,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-KA-2024-0513,Hon. Member of Parliament (Mysuru-Kodagu Parliamentary),Karnataka,Mysuru,Mysuru-Kodagu Parliamentary,Erection of Senior Citizen Pavilion at Main Chauraha Panchayat,Community Hall & Cultural Centers,Standard infrastructure project under MPLADS guidelines for community hall & cultural centers to improve citizen access and public amenity.,2024-02-05,2024-03-31,2024-04-20,2024-07-23,,IN_PROGRESS,2744000.0,2744000.0,1498224.0,61.2,54.6,12.308835,76.611748,Gram Bus Stand,Ward 8,Mysuru Block 3,Gram Panchayat Works Division,Registered Contractor V-122 Pvt Ltd,2026-08-04,False,False,False,True,True,SYNTHETIC_SIMULATED
MPLAD-RA-2024-0514,Hon. Member of Parliament (Jodhpur Parliamentary),Rajasthan,Jodhpur,Jodhpur Parliamentary,Development of Approach Road connecting Shivaji Nagar Main Gate,Road Works,Standard infrastructure project under MPLADS guidelines for road works to improve citizen access and public amenity.,2024-01-12,2024-02-11,2024-03-07,2024-09-23,,IN_PROGRESS,1701000.0,1701000.0,1013796.0,41.7,59.6,26.199652,73.010228,Gram Main Chauraha,Ward 28,Jodhpur Block 2,District Urban Development Agency (DUDA),Registered Contractor V-167 Pvt Ltd,2026-06-22,False,False,False,False,True,SYNTHETIC_SIMULATED
MPLAD-MA-2024-0515,Hon. Member of Parliament (Pune Parliamentary),Maharashtra,Pune,Pune Parliamentary,Construction of Community Welfare Center at Govt Hospital,Community Hall & Cultural Centers,Standard infrastructure project under MPLADS guidelines for community hall & cultural centers to improve citizen access and public amenity.,2024-02-19,2024-04-17,2024-05-20,2024-12-16,2025-01-02,COMPLETED,2796000.0,2796000.0,2799538.27,100.0,100.0,18.502578,73.883914,Gram Panchayat Bhavan,Ward 15,Pune Block 1,Public Health Engineering Department (PHED),Registered Contractor V-161 Pvt Ltd,2024-12-08,True,True,True,True,True,SYNTHETIC_SIMULATED
MPLAD-UT-2024-0516,Hon. Member of Parliament (Varanasi Parliamentary),Uttar Pradesh,Varanasi,Varanasi Parliamentary,Covered Drain Construction from Main Chowk to Primary Health Center,Public Sanitation & Drainage,Standard infrastructure project under MPLADS guidelines for public sanitation & drainage to improve citizen access and public amenity.,2024-08-22,2024-10-12,2024-11-10,2025-04-08,,IN_PROGRESS,597000.0,597000.0,395214.0,69.2,66.2,25.353039,82.938888,Gram Market Yard,Ward 20,Varanasi Block 2,District Urban Development Agency (DUDA),Registered Contractor V-173 Pvt Ltd,2026-07-13,False,False,False,True,True,SYNTHETIC_SIMULATED
